Time,Temperature,Pressure,Sea pressure,Depth
8/18/2023 9:18:50,6.254780645,107.1034945,96.9709945,96.1802308
8/18/2023 9:18:51,6.254955666,107.1068571,96.97435714,96.18356601
8/18/2023 9:18:52,6.25548073,107.1085385,96.97603846,96.18523362
8/18/2023 9:18:53,6.256287771,107.1153698,96.98286976,96.19200922
8/18/2023 9:18:54,6.254858432,107.1497308,97.01723076,96.22609002
8/18/2023 9:18:55,6.252763036,107.1544945,97.0219945,96.23081491
8/18/2023 9:18:56,6.251844171,107.1483297,97.01582966,96.22470034
8/18/2023 9:18:57,6.251863618,107.1402033,97.00770329,96.21664024
8/18/2023 9:18:58,6.252301173,107.1225494,96.99004944,96.19913035
8/18/2023 9:18:59,6.253302686,107.1231099,96.99060988,96.19968622
8/18/2023 9:19:00,6.252826238,107.0959286,96.96342857,96.17272656
8/18/2023 9:19:01,6.252704695,107.0886429,96.95614286,96.16550026
8/18/2023 9:19:02,6.255354325,107.0886429,96.95614286,96.16550026
8/18/2023 9:19:03,6.255490453,107.0889231,96.95642308,96.1657782
8/18/2023 9:19:04,6.254581315,107.1046154,96.97211538,96.18134254
8/18/2023 9:19:05,6.25416807,107.116945,96.98444505,96.19357166
8/18/2023 9:19:06,6.25396874,107.1172253,96.98472527,96.19384959
8/18/2023 9:19:07,6.256307218,107.1214286,96.98892856,96.19801861
8/18/2023 9:19:08,6.255490453,107.1253516,96.99285164,96.2019097
8/18/2023 9:19:09,6.254693134,107.1365604,97.00406043,96.21302709
8/18/2023 9:19:10,6.254445187,107.1166648,96.98416483,96.19329372
8/18/2023 9:19:11,6.253959017,107.1082582,96.97575824,96.18495569
8/18/2023 9:19:12,6.25525223,107.0864011,96.9539011,96.16327679
8/18/2023 9:19:13,6.254318783,107.0765934,96.94409341,96.15354908
8/18/2023 9:19:14,6.253715931,107.1331978,97.00069779,96.20969187
8/18/2023 9:19:15,6.252724142,107.1701868,97.03768681,96.24637925
8/18/2023 9:19:16,6.251892788,107.1604853,97.02798525,96.23675681
8/18/2023 9:19:17,6.253759687,107.1592582,97.02675823,96.2355398
8/18/2023 9:19:18,6.253487431,107.1693461,97.03684615,96.24554545
8/18/2023 9:19:19,6.253482569,107.1839176,97.05141758,96.25999805
8/18/2023 9:19:20,6.25456673,107.181782,97.04928201,96.2578799
8/18/2023 9:19:21,6.256919791,107.1861593,97.05365934,96.26222153
8/18/2023 9:19:22,6.255490453,107.1721483,97.03964835,96.24832479
8/18/2023 9:19:23,6.254950804,107.1539341,97.02143406,96.23025904
8/18/2023 9:19:24,6.25620026,107.1446868,97.0121868,96.22108719
8/18/2023 9:19:25,6.254245857,107.1380676,97.00556761,96.21452198
8/18/2023 9:19:26,6.255524485,107.1345989,97.00209889,96.21108154
8/18/2023 9:19:27,6.255116102,107.1330236,97.00052365,96.20951914
8/18/2023 9:19:28,6.255354325,107.1522527,97.01975274,96.22859143
8/18/2023 9:19:29,6.254683411,107.1771923,97.0446923,96.25332762
8/18/2023 9:19:30,6.254454911,107.1948462,97.06234615,96.27083751
8/18/2023 9:19:31,6.254668826,107.1732692,97.04076923,96.24943653
8/18/2023 9:19:32,6.253390197,107.1662637,97.03376373,96.24248816
8/18/2023 9:19:33,6.253326994,107.1775787,97.0450787,96.25371087
8/18/2023 9:19:34,6.254124315,107.1715879,97.03908791,96.24776892
8/18/2023 9:19:35,6.255004283,107.1265786,96.99407858,96.20312663
8/18/2023 9:19:36,6.255145272,107.1225494,96.99004944,96.19913035
8/18/2023 9:19:37,6.254114591,107.1488901,97.0163901,96.22525621
8/18/2023 9:19:38,6.251912235,107.1884011,97.0559011,96.26444501
8/18/2023 9:19:39,6.252228247,107.1771923,97.0446923,96.25332762
8/18/2023 9:19:40,6.253195728,107.1769121,97.04441208,96.25304968
8/18/2023 9:19:41,6.255213336,107.2026923,97.07019231,96.27861968
8/18/2023 9:19:42,6.253929846,107.2167033,97.08420331,96.29251642
8/18/2023 9:19:43,6.254095144,107.2506099,97.11810992,96.32614654
8/18/2023 9:19:44,6.252082395,107.2424835,97.10998354,96.31808643
8/18/2023 9:19:45,6.252704695,107.2113791,97.07887913,96.28723566
8/18/2023 9:19:46,6.254926496,107.1797143,97.04721428,96.25582903
8/18/2023 9:19:47,6.255835633,107.1379615,97.00546153,96.21441676
8/18/2023 9:19:48,6.25815952,107.1034945,96.9709945,96.1802308
8/18/2023 9:19:49,6.255646027,107.0690275,96.93652748,96.14604484
8/18/2023 9:19:50,6.254450049,107.0533352,96.92083518,96.13048051
8/18/2023 9:19:51,6.254221549,107.0592198,96.92671979,96.13631713
8/18/2023 9:19:52,6.254372262,107.0558572,96.92335716,96.13298192
8/18/2023 9:19:53,6.254522974,107.0468901,96.91439013,96.12408801
8/18/2023 9:19:54,6.254381985,107.0519341,96.91943408,96.12909084
8/18/2023 9:19:55,6.25433823,107.0936868,96.96118681,96.17050309
8/18/2023 9:19:56,6.252340066,107.1001319,96.96763187,96.17689558
8/18/2023 9:19:57,6.253151973,107.096489,96.96398901,96.17328243
8/18/2023 9:19:58,6.253963878,107.1048956,96.9723956,96.18162047
8/18/2023 9:19:59,6.253536048,107.1217088,96.98920878,96.19829655
8/18/2023 9:20:00,6.254411155,107.1615,97.02899999,96.23776327
8/18/2023 9:20:01,6.25371107,107.2127802,97.08028023,96.28862534
8/18/2023 9:20:02,6.251941405,107.2508901,97.11839014,96.32642448
8/18/2023 9:20:03,6.251581638,107.2201722,97.08767222,96.29595705
8/18/2023 9:20:04,6.253774272,107.1813956,97.0488956,96.25749664
8/18/2023 9:20:05,6.253137388,107.1805549,97.04805494,96.25666284
8/18/2023 9:20:06,6.254031942,107.184478,97.05197802,96.26055392
8/18/2023 9:20:07,6.253973602,107.1435659,97.01106593,96.21997545
8/18/2023 9:20:08,6.253920123,107.1331978,97.00069779,96.20969187
8/18/2023 9:20:09,6.252753312,107.1327434,97.00024343,96.20924121
8/18/2023 9:20:10,6.252787344,107.1590841,97.02658415,96.23536713
8/18/2023 9:20:11,6.254187517,107.1631813,97.03068131,96.23943088
8/18/2023 9:20:12,6.254104868,107.1609396,97.02843955,96.2372074
8/18/2023 9:20:13,6.252592876,107.1617802,97.02928021,96.23804121
8/18/2023 9:20:14,6.253822889,107.1808352,97.04833516,96.25694077
8/18/2023 9:20:15,6.25410973,107.1774725,97.04497252,96.25360555
8/18/2023 9:20:16,6.254381985,107.1486099,97.01610988,96.22497828
8/18/2023 9:20:17,6.253735378,107.1144231,96.98192307,96.19107025
8/18/2023 9:20:18,6.25357008,107.0589396,96.92643957,96.1360392
8/18/2023 9:20:19,6.252335205,106.9832803,96.85078029,96.06099689
8/18/2023 9:20:20,6.251941405,106.9757144,96.84321437,96.05349266
8/18/2023 9:20:21,6.253035292,107.0009341,96.86843412,96.07850676
8/18/2023 9:20:22,6.253876368,107.0239121,96.89141213,96.10129739
8/18/2023 9:20:23,6.252957504,107.0452088,96.91270881,96.12242041
8/18/2023 9:20:24,6.253720793,107.113022,96.98052197,96.18968057
8/18/2023 9:20:25,6.254289613,107.1062967,96.9737967,96.18301014
8/18/2023 9:20:26,6.253049877,107.1662637,97.03376373,96.24248816
8/18/2023 9:20:27,6.253132526,107.1445127,97.01201268,96.22091449
8/18/2023 9:20:28,6.253083909,107.2528517,97.12035168,96.32837002
8/18/2023 9:20:29,6.252996398,107.1914835,97.05898352,96.26750229
8/18/2023 9:20:30,6.252495641,107.0370824,96.90458245,96.11436031
8/18/2023 9:20:31,6.252014331,106.8723134,96.73981341,95.95093491
8/18/2023 9:20:32,6.25203864,106.6837259,96.55122595,95.7638853
8/18/2023 9:20:33,6.251829586,106.6176991,96.48519915,95.69839693
8/18/2023 9:20:34,6.251921959,106.69532,96.56281997,95.77538478
8/18/2023 9:20:35,6.251790692,106.8089839,96.67648387,95.88812179
8/18/2023 9:20:36,6.251581638,106.8507365,96.71823653,95.92953398
8/18/2023 9:20:37,6.251639979,106.807863,96.67536299,95.88701006
8/18/2023 9:20:38,6.251907373,106.6949347,96.56243471,95.77500266
8/18/2023 9:20:39,6.251761522,106.5492209,96.41672091,95.63047711
8/18/2023 9:20:40,6.251484404,106.3841722,96.25167218,95.46677429
8/18/2023 9:20:41,6.251484404,106.2011897,96.06868967,95.28528393
8/18/2023 9:20:42,6.251523297,105.997191,95.86469104,95.08294885
8/18/2023 9:20:43,6.251392031,105.7629292,95.63042922,94.85059734
8/18/2023 9:20:44,6.251498989,105.4616959,95.32919593,94.55182051
8/18/2023 9:20:45,6.252252555,105.1254362,94.99293622,94.21830287
8/18/2023 9:20:46,6.252092119,104.7272496,94.59474962,93.82336334
8/18/2023 9:20:47,6.251717766,104.408645,94.27614503,93.50735686
8/18/2023 9:20:48,6.25186848,104.1576718,94.02517183,93.25843025
8/18/2023 9:20:49,6.251639979,103.8860453,93.75354527,92.98901871
8/18/2023 9:20:50,6.252267141,103.6237653,93.49126531,92.72887755
8/18/2023 9:20:51,6.25393957,103.5318553,93.39935535,92.63771708
8/18/2023 9:20:52,6.253978463,103.3903477,93.25784773,92.49736341
8/18/2023 9:20:53,6.253944432,103.2897513,93.15725131,92.39758731
8/18/2023 9:20:54,6.254454911,103.2124126,93.0799126,92.32087927
8/18/2023 9:20:55,6.252369237,103.1676753,93.03517532,92.27650681
8/18/2023 9:20:56,6.25130452,103.0832346,92.95073462,92.1927547
8/18/2023 9:20:57,6.252481056,103.0008522,92.8683522,92.11104407
8/18/2023 9:20:58,6.252622046,102.9857207,92.85322073,92.096036
8/18/2023 9:20:59,6.252296311,103.0350381,92.90253809,92.14495119
8/18/2023 9:21:00,6.251348275,103.113314,92.98081396,92.22258875
8/18/2023 9:21:01,6.251605947,103.110135,92.97763502,92.21943573
8/18/2023 9:21:02,6.251659426,102.9355628,92.80306275,92.04628704
8/18/2023 9:21:03,6.251508712,102.6362965,92.50379648,91.74946117
8/18/2023 9:21:04,6.251294796,102.2476435,92.11514349,91.3639775
8/18/2023 9:21:05,6.251129498,101.8679582,91.7354582,90.98738842
8/18/2023 9:21:06,6.251464957,101.4383966,91.30589658,90.56132972
8/18/2023 9:21:07,6.251241317,100.8779788,90.74547879,90.00548193
8/18/2023 9:21:08,6.25130452,100.2679664,90.13546636,89.40044393
8/18/2023 9:21:09,6.251722628,99.60611823,89.47361823,88.74399294
8/18/2023 9:21:10,6.263672646,98.90812655,88.77562655,88.05169314
8/18/2023 9:21:11,6.277552517,98.31493421,88.18243421,87.46333807
8/18/2023 9:21:12,6.280532646,97.78338876,87.65088876,86.93612718
8/18/2023 9:21:13,6.278267166,97.36532691,87.23282691,86.52147447
8/18/2023 9:21:14,6.278972091,97.08176282,86.94926282,86.24022275
8/18/2023 9:21:15,6.291159898,96.92877293,86.79627293,86.08848043
8/18/2023 9:21:16,6.294076776,96.75616914,86.62366914,85.91728416
8/18/2023 9:21:17,6.295170602,96.56955552,86.43705552,85.73219231
8/18/2023 9:21:18,6.292982948,96.20277355,86.07027355,85.36840132
8/18/2023 9:21:19,6.283648886,95.74829019,85.61579019,84.9176241
8/18/2023 9:21:20,6.277396947,95.15070489,85.01820489,84.3249119
8/18/2023 9:21:21,6.251970576,94.52642393,84.39392393,83.70572173
8/18/2023 9:21:22,6.215336617,93.84799289,83.71549289,83.03282304
8/18/2023 9:21:23,6.181054125,93.13713877,83.00463877,82.32776569
8/18/2023 9:21:24,6.161036197,92.41879425,82.28629425,81.61527901
8/18/2023 9:21:25,6.167328024,91.76286287,81.63036287,80.96469652
8/18/2023 9:21:26,6.163627814,91.06294438,80.93044438,80.27048561
8/18/2023 9:21:27,6.188026473,90.23547664,80.10297664,79.44976557
8/18/2023 9:21:28,6.22161338,89.3324312,79.1999312,78.55408415
8/18/2023 9:21:29,6.238639621,88.38568232,78.25318232,77.61505566
8/18/2023 9:21:30,6.253409644,87.38570459,77.25320459,76.62323239
8/18/2023 9:21:31,6.26159672,86.39049665,76.25799665,75.63614002
8/18/2023 9:21:32,6.264858886,85.41434759,75.28184759,74.6679511
8/18/2023 9:21:33,6.261105693,84.43736441,74.30486441,73.69893487
8/18/2023 9:21:34,6.262121779,83.48112069,73.34862069,72.75048898
8/18/2023 9:21:35,6.259277706,82.52908577,72.39658577,71.80621756
8/18/2023 9:21:36,6.26162589,81.59891043,71.46641043,70.88362746
8/18/2023 9:21:37,6.268495383,80.68611154,70.55361154,69.97827213
8/18/2023 9:21:38,6.267761278,79.78984828,69.65734828,69.08931758
8/18/2023 9:21:39,6.267566814,78.86669444,68.73419444,68.17369172
8/18/2023 9:21:40,6.279477692,77.96063651,67.82813651,67.27502237
8/18/2023 9:21:41,6.319681645,77.0397355,66.9072355,66.36163098
8/18/2023 9:21:42,6.336472396,76.14601602,66.01351602,65.47519945
8/18/2023 9:21:43,6.335398071,75.35063829,65.21813829,64.68630775
8/18/2023 9:21:44,6.34986975,74.66732853,64.53482853,64.00857013
8/18/2023 9:21:45,6.357696116,74.13054459,63.99804459,63.47616348
8/18/2023 9:21:46,6.360073178,73.76213714,63.62963714,63.11076026
8/18/2023 9:21:47,6.36058359,73.48366095,63.35116095,62.83455494
8/18/2023 9:21:48,6.35944124,73.29791707,63.16541707,62.65032573
8/18/2023 9:21:49,6.35852736,73.17775613,63.04525613,62.53114466
8/18/2023 9:21:50,6.359149576,73.06706829,62.93456829,62.42135944
8/18/2023 9:21:51,6.359980818,72.91833104,62.78583104,62.27383509
8/18/2023 9:21:52,6.36192524,72.6818792,62.5493792,62.03931143
8/18/2023 9:21:53,6.360957891,72.35970019,62.22720019,61.71975967
8/18/2023 9:21:54,6.362547454,71.91229278,61.77979278,61.27600072
8/18/2023 9:21:55,6.368594574,71.33996038,61.20746038,60.70833548
8/18/2023 9:21:56,6.37673673,70.6916854,60.5591854,60.06534694
8/18/2023 9:21:57,6.38159282,69.972535,59.840035,59.35206097
8/18/2023 9:21:58,6.378321403,69.19987956,59.06737956,58.58570625
8/18/2023 9:21:59,6.348722525,68.40761788,58.27511788,57.79990518
8/18/2023 9:22:00,6.328067341,67.40525063,57.27275063,56.80571187
8/18/2023 9:22:01,6.310940982,66.75055003,56.61805003,56.15635012
8/18/2023 9:22:02,6.330279206,65.95466,55.82216,55.3669503
8/18/2023 9:22:03,6.359864153,65.12095524,54.98845524,54.5400441
8/18/2023 9:22:04,6.429918932,64.25588531,54.12338531,53.6820285
8/18/2023 9:22:05,6.490689937,63.37316415,53.24066415,52.80650562
8/18/2023 9:22:06,6.527647419,62.46047232,52.32797232,51.90125646
8/18/2023 9:22:07,6.614271731,61.53826463,51.40576463,50.98656905
8/18/2023 9:22:08,6.686981717,60.60429588,50.47179588,50.06021647
8/18/2023 9:22:09,6.745260435,59.68377961,49.55127961,49.14720668
8/18/2023 9:22:10,6.812356011,58.74954296,48.61704296,48.2205884
8/18/2023 9:22:11,6.861621455,57.83799371,47.70549371,47.3164725
8/18/2023 9:22:12,6.904661402,56.91973432,46.78723432,46.4057012
8/18/2023 9:22:13,6.968583117,55.97597626,45.84347626,45.46963914
8/18/2023 9:22:14,6.997701013,55.01963002,44.88713002,44.52109157
8/18/2023 9:22:15,7.002238962,54.19156902,44.05906902,43.69978311
8/18/2023 9:22:16,7.003711122,53.41451026,43.28201026,42.92906098
8/18/2023 9:22:17,7.040417686,52.77273345,42.64023345,42.29251763
8/18/2023 9:22:18,7.085689312,52.2578513,42.1253513,41.78183416
8/18/2023 9:22:19,7.123157731,51.73514772,41.60264772,41.26339304
8/18/2023 9:22:20,7.144947757,51.13900822,41.00650822,40.67211484
8/18/2023 9:22:21,7.201922055,50.57961089,40.44711089,40.11727919
8/18/2023 9:22:22,7.265498404,50.13783963,40.00533963,39.67911043
8/18/2023 9:22:23,7.290926922,49.84481062,39.71231062,39.38847096
8/18/2023 9:22:24,7.314110877,49.66550913,39.53300913,39.21063161
8/18/2023 9:22:25,7.328311779,49.50189394,39.36939394,39.04835064
8/18/2023 9:22:26,7.358997021,49.31897652,39.18647652,38.86692485
8/18/2023 9:22:27,7.375277322,49.11807852,38.98557852,38.6676651
8/18/2023 9:22:28,7.389143045,48.87185389,38.73935389,38.42344834
8/18/2023 9:22:29,7.402294609,48.54576841,38.41326841,38.10002197
8/18/2023 9:22:30,7.425823669,48.10679461,37.97429461,37.66462784
8/18/2023 9:22:31,7.445004552,47.58210421,37.44960421,37.14421611
8/18/2023 9:22:32,7.444975401,46.98318242,36.85068242,36.55017832
8/18/2023 9:22:33,7.454799069,46.31759284,36.18509284,35.89001638
8/18/2023 9:22:34,7.463194383,45.57749271,35.44499271,35.1559515
8/18/2023 9:22:35,7.474626218,44.8329115,34.7004115,34.41744208
8/18/2023 9:22:36,7.523079451,44.07796684,33.94546684,33.66865373
8/18/2023 9:22:37,7.582882881,43.31013784,33.17763784,32.90708609
8/18/2023 9:22:38,7.685555961,42.63306626,32.50056626,32.23553579
8/18/2023 9:22:39,7.748011432,42.06131724,31.92881724,31.66844918
8/18/2023 9:22:40,7.775634573,41.61785938,31.48535938,31.22860756
8/18/2023 9:22:41,7.861626394,41.33630577,31.20380577,30.94934992
8/18/2023 9:22:42,7.918937609,41.07828109,30.94578109,30.69342933
8/18/2023 9:22:43,7.987020402,40.80713282,30.67463282,30.42449219
8/18/2023 9:22:44,8.075072212,40.47371483,30.34121483,30.0937931
8/18/2023 9:22:45,8.134158189,40.07647294,29.94397294,29.69979058
8/18/2023 9:22:46,8.188425944,39.65934266,29.52684266,29.28606184
8/18/2023 9:22:47,8.233281277,39.21224001,29.07974001,28.84260516
8/18/2023 9:22:48,8.27657362,38.71275619,28.58025619,28.34719444
8/18/2023 9:22:49,8.364905626,38.19786601,28.06536601,27.836503
8/18/2023 9:22:50,8.531014606,37.71598123,27.58348123,27.35854783
8/18/2023 9:22:51,8.636016543,37.22882059,27.09632059,26.87535981
8/18/2023 9:22:52,8.71974015,36.77415247,26.64165247,26.42439934
8/18/2023 9:22:53,8.779666914,36.30822986,26.17572986,25.96227617
8/18/2023 9:22:54,8.851539974,35.98969401,25.85719401,25.64633786
8/18/2023 9:22:55,8.86751849,35.84981841,25.71731841,25.5076029
8/18/2023 9:22:56,9.151539895,35.72674938,25.59424938,25.38553745
8/18/2023 9:22:57,9.278992629,35.59588679,25.46338679,25.25574199
8/18/2023 9:22:58,9.822912988,35.39214447,25.25964447,25.05366112
8/18/2023 9:22:59,10.23503085,35.16683264,25.03433264,24.83018663
8/18/2023 9:23:00,10.46560771,34.96280883,24.83030883,24.62782656
8/18/2023 9:23:01,10.62620457,34.91200832,24.77950832,24.57744031
8/18/2023 9:23:02,10.68837039,34.90658744,24.77408744,24.57206363
8/18/2023 9:23:03,10.72301167,34.98851645,24.85601645,24.65332455
8/18/2023 9:23:04,10.68862969,35.03510593,24.90260593,24.69953411
8/18/2023 9:23:05,10.70110586,35.06437843,24.93187843,24.7285679
8/18/2023 9:23:06,10.71320103,35.06199897,24.92949897,24.72620784
8/18/2023 9:23:07,10.60893417,35.05513937,24.92263937,24.71940418
8/18/2023 9:23:08,10.60430253,35.03367032,24.90117032,24.6981102
8/18/2023 9:23:09,10.66532297,34.92260526,24.79010526,24.58795084
8/18/2023 9:23:10,10.85685843,34.73450352,24.60200352,24.401383
8/18/2023 9:23:11,11.00416651,34.48953361,24.35703361,24.15841073
8/18/2023 9:23:12,11.04516134,34.22975913,24.09725913,23.90075462
8/18/2023 9:23:13,11.14577249,34.01868363,23.88618363,23.69140036
8/18/2023 9:23:14,11.14654216,33.82053758,23.68803758,23.49487013
8/18/2023 9:23:15,11.21030146,33.63687067,23.50437067,23.31270095
8/18/2023 9:23:16,11.25526418,33.37429027,23.24179027,23.0522618
8/18/2023 9:23:17,11.82461857,33.11250531,22.98000531,22.79261161
8/18/2023 9:23:18,12.5564019,32.84483593,22.71233593,22.52712497
8/18/2023 9:23:19,12.82345643,32.59457809,22.46207809,22.27890789
8/18/2023 9:23:20,13.10841495,32.31177795,22.17927795,21.99841389
8/18/2023 9:23:21,13.40892725,31.98943106,21.85693106,21.67869562
8/18/2023 9:23:22,13.53766386,31.70378175,21.57128175,21.39537568
8/18/2023 9:23:23,13.60736273,31.42737575,21.29487575,21.12122367
8/18/2023 9:23:24,13.69529195,31.08064912,20.94814912,20.77732447
8/18/2023 9:23:25,13.73177206,30.72463058,20.59213058,20.42420913
8/18/2023 9:23:26,13.76287159,30.38541869,20.25291869,20.0877634
8/18/2023 9:23:27,13.77826219,30.03527772,19.90277772,19.74047771
8/18/2023 9:23:28,13.78543247,29.68905605,19.55655605,19.39707934
8/18/2023 9:23:29,13.78883587,29.33690403,19.20440403,19.047799
8/18/2023 9:23:30,13.7900667,28.97914545,18.84664545,18.69295781
8/18/2023 9:23:31,13.79107828,28.59308582,18.46058582,18.31004636
8/18/2023 9:23:32,13.79305164,28.20958728,18.07708728,17.92967511
8/18/2023 9:23:33,13.79625591,27.8470543,17.7145543,17.57009845
8/18/2023 9:23:34,13.80138888,27.50837666,17.37587666,17.23418262
8/18/2023 9:23:35,13.80623799,27.24698292,17.11448292,16.97492045
8/18/2023 9:23:36,13.80857041,26.9867515,16.8542515,16.71681112
8/18/2023 9:23:37,13.81227844,26.65002572,16.51752572,16.38283122
8/18/2023 9:23:38,13.82453465,26.25109332,16.11859332,15.98715196
8/18/2023 9:23:39,13.84074015,25.79611692,15.66361692,15.53588574
8/18/2023 9:23:40,13.8441799,25.25852149,15.12602149,15.00267421
8/18/2023 9:23:41,13.84981831,24.5953453,14.4628453,14.34490598
8/18/2023 9:23:42,13.87209018,23.79827181,13.66577181,13.55433234
8/18/2023 9:23:43,13.88921927,23.03318204,12.90068204,12.7954816
8/18/2023 9:23:44,13.91126355,22.34817432,12.21567432,12.11605988
8/18/2023 9:23:45,13.93084227,21.71163429,11.57913429,11.4847106
8/18/2023 9:23:46,13.95212538,21.00424831,10.87174831,10.7830931
8/18/2023 9:23:47,13.96146093,20.20887365,10.07637365,9.994204433
8/18/2023 9:23:48,13.96451971,19.39107757,9.258577567,9.183077186
8/18/2023 9:23:49,13.97059258,18.549459,8.416958998,8.348321715
8/18/2023 9:23:50,13.9850399,17.6042191,7.471719104,7.410789912
8/18/2023 9:23:51,14.02859146,16.65359291,6.521092912,6.467915737
8/18/2023 9:23:52,14.05372595,15.77167376,5.639173762,5.593188321
8/18/2023 9:23:53,14.06101659,14.92701962,4.794519623,4.755422034
8/18/2023 9:23:54,14.06569581,14.13251951,4.000019514,3.967400788
8/18/2023 9:23:55,14.06717902,13.33907038,3.206570376,3.180421944
8/18/2023 10:37:59,14.25116407,13.5189782,3.386478203,3.358862687
8/18/2023 10:38:00,14.2512891,13.98532045,3.852820451,3.821402081
8/18/2023 10:38:01,14.25115906,14.27986801,4.147368006,4.113547706
8/18/2023 10:38:02,14.24972866,14.64812345,4.515623447,4.478800156
8/18/2023 10:38:03,14.24946859,14.88746201,4.754962014,4.716187003
8/18/2023 10:38:04,14.24892844,15.02730993,4.894809927,4.854894507
8/18/2023 10:38:05,14.2483983,15.14333617,5.010836165,4.969974592
8/18/2023 10:38:06,14.24807322,15.36081557,5.228315574,5.185680535
8/18/2023 10:38:07,14.24780315,15.6435954,5.511095398,5.46615439
8/18/2023 10:38:08,14.2480182,15.96981589,5.837315893,5.789714674
8/18/2023 10:38:09,14.24709297,16.33611427,6.203614273,6.153026022
8/18/2023 10:38:10,14.24464737,16.74613425,6.613634254,6.559702437
8/18/2023 10:38:11,14.24344709,17.16120022,7.028700216,6.971383685
8/18/2023 10:38:12,14.24011639,17.56113334,7.428633345,7.368055503
8/18/2023 10:38:13,14.23155501,17.95406112,7.821561123,7.757779095
8/18/2023 10:38:14,14.21846906,18.31980451,8.18730451,8.120539976
8/18/2023 10:38:15,14.20592946,18.63538161,8.502881614,8.433543662
8/18/2023 10:38:16,14.18001434,18.92881855,8.796318551,8.724587726
8/18/2023 10:38:17,14.14751818,19.20291783,9.070417829,8.996451822
8/18/2023 10:38:18,14.11459592,19.46973076,9.33723076,9.26108899
8/18/2023 10:38:19,14.0932853,19.72028877,9.587788774,9.509603793
8/18/2023 10:38:20,14.08774594,19.99719237,9.864692368,9.784249337
8/18/2023 10:38:21,14.04228149,20.2718544,10.1393544,10.0566716
8/18/2023 10:38:22,14.02203655,20.52437581,10.39187581,10.30713379
8/18/2023 10:38:23,14.01140863,20.77913986,10.64663986,10.55982033
8/18/2023 10:38:24,14.0082389,21.05072056,10.91822056,10.82918638
8/18/2023 10:38:25,13.9992393,21.33183099,11.19933099,11.10800446
8/18/2023 10:38:26,13.98979614,21.6062601,11.4737601,11.3801957
8/18/2023 10:38:27,13.98709609,21.86943377,11.73693377,11.64122328
8/18/2023 10:38:28,13.98242479,22.15026504,12.01776504,11.91976447
8/18/2023 10:38:29,13.96819234,22.44038858,12.30788858,12.20752216
8/18/2023 10:38:30,13.96356664,22.73663536,12.60413536,12.50135315
8/18/2023 10:38:31,13.94311978,23.04409369,12.91159369,12.80630427
8/18/2023 10:38:32,13.91855596,23.35799901,13.22549901,13.1176498
8/18/2023 10:38:33,13.87191068,23.67727022,13.54477022,13.43431747
8/18/2023 10:38:34,13.84080495,24.01135603,13.87885603,13.76567893
8/18/2023 10:38:35,13.83271939,24.33286883,14.20036883,14.08456991
8/18/2023 10:38:36,13.81245786,24.66695553,14.53445553,14.41593226
8/18/2023 10:38:37,13.80133406,24.99655867,14.86405867,14.7428476
8/18/2023 10:38:38,13.79502003,25.33765394,15.20515394,15.08116136
8/18/2023 10:38:39,13.76775911,25.67962639,15.54712639,15.42034514
8/18/2023 10:38:40,13.70217384,26.04538698,15.91288698,15.78312309
8/18/2023 10:38:41,13.6642084,26.38147309,16.24897309,16.11646853
8/18/2023 10:38:42,13.65367461,26.70718831,16.57468831,16.43952766
8/18/2023 10:38:43,13.64845781,27.06033757,16.92783757,16.78979712
8/18/2023 10:38:44,13.64406251,27.38602049,17.25352049,17.11282422
8/18/2023 10:38:45,13.6386221,27.61223643,17.47973643,17.33719544
8/18/2023 10:38:46,13.63475472,27.84991246,17.71741246,17.57293331
8/18/2023 10:38:47,13.62207328,28.16049148,18.02799148,17.88097967
8/18/2023 10:38:48,13.60345645,28.48169114,18.34919114,18.19956007
8/18/2023 10:38:49,13.5830262,28.81272992,18.68022992,18.52789934
8/18/2023 10:38:50,13.55563485,29.14710358,19.01460358,18.8595463
8/18/2023 10:38:51,13.52806506,29.42068438,19.28818438,19.13089615
8/18/2023 10:38:52,13.49284378,29.63036072,19.49786072,19.33886265
8/18/2023 10:38:53,13.43821739,29.76657676,19.63407676,19.4739679
8/18/2023 10:38:54,13.28971869,29.94539556,19.81289556,19.65132849
8/18/2023 10:38:55,13.13348171,30.19599201,20.06349201,19.89988143
8/18/2023 10:38:56,13.03880618,30.48075712,20.34825712,20.18232438
8/18/2023 10:38:57,13.01390441,30.77703861,20.64453861,20.4761898
8/18/2023 10:38:58,13.01031197,31.09966585,20.96716585,20.79618613
8/18/2023 10:38:59,12.99860864,31.44244988,21.30994988,21.13617487
8/18/2023 10:39:00,12.95313702,31.81720892,21.68470892,21.50787789
8/18/2023 10:39:01,12.93365274,32.03697152,21.90447152,21.72584841
8/18/2023 10:39:02,12.78881857,32.34252055,22.21002055,22.02890579
8/18/2023 10:39:03,12.62032771,32.62282211,22.49032211,22.30692159
8/18/2023 10:39:04,12.52999809,32.89359347,22.76109347,22.57548491
8/18/2023 10:39:05,12.48618578,33.14614594,23.01364594,22.82597791
8/18/2023 10:39:06,12.48119832,33.38552459,23.25302459,23.06340451
8/18/2023 10:39:07,12.47529258,33.63555328,23.50305328,23.3113943
8/18/2023 10:39:08,12.33625864,33.92595929,23.79345929,23.59943216
8/18/2023 10:39:09,12.20123079,34.24353361,24.11103361,23.91441678
8/18/2023 10:39:10,11.90467546,34.57205444,24.43955444,24.24025864
